score,genres
4.9,"['thriller', 'drama', 'fantasy', 'horror', 'romance', 'european']"
7.8,"['documentation', 'history']"
6.8,"['drama', 'crime']"
6.7,"['fantasy', 'drama', 'family', 'romance', 'animation']"
6.1,"['thriller', 'crime', 'drama']"
4.7,"['fantasy', 'comedy', 'family', 'action', 'drama']"
7.5,['drama']
7.6,"['thriller', 'drama', 'documentation']"
8.3,"['fantasy', 'romance', 'animation', 'drama']"
4.6,"['drama', 'scifi', 'reality']"
7.4,"['crime', 'documentation', 'sport']"
7.5,"['drama', 'music', 'crime', 'documentation', 'reality']"
7.1,"['drama', 'comedy']"
7.9,['documentation']
4.3,"['horror', 'thriller', 'scifi']"
5.7,"['comedy', 'horror']"
7.4,"['documentation', 'music']"
6.4,"['drama', 'thriller', 'fantasy', 'horror']"
8.0,['documentation']
,"['action', 'scifi']"
8.2,['documentation']
6.9,"['action', 'crime', 'thriller', 'european']"
7.9,"['documentation', 'drama', 'history', 'war', 'action']"
7.3,"['documentation', 'drama', 'history', 'romance', 'war']"
5.3,"['horror', 'drama', 'fantasy', 'european']"
6.8,"['drama', 'european']"
7.3,"['scifi', 'action', 'drama', 'animation']"
7.9,"['drama', 'comedy', 'crime', 'romance']"
6.4,"['drama', 'european']"
6.4,"['fantasy', 'comedy', 'family', 'scifi', 'animation', 'action']"
6.8,"['scifi', 'thriller', 'drama']"
,['reality']
5.5,"['drama', 'thriller', 'horror']"
,['drama']
6.0,"['action', 'crime', 'scifi', 'thriller']"
7.1,"['crime', 'documentation']"
7.3,"['comedy', 'drama']"
8.2,"['action', 'comedy', 'drama', 'fantasy', 'horror', 'romance', 'scifi']"
7.5,"['romance', 'comedy', 'drama']"
7.7,"['drama', 'comedy', 'romance']"
5.2,"['comedy', 'scifi', 'action']"
6.9,"['drama', 'thriller']"
6.5,"['animation', 'scifi', 'action', 'comedy', 'drama', 'fantasy', 'thriller']"
4.4,"['horror', 'thriller']"
6.6,"['thriller', 'crime', 'drama']"
5.8,"['fantasy', 'thriller', 'drama']"
7.3,"['drama', 'history']"
7.7,"['comedy', 'drama', 'romance']"
7.5,"['drama', 'crime', 'thriller']"
6.9,['documentation']
5.2,"['thriller', 'horror', 'fantasy', 'comedy']"
6.4,"['comedy', 'family', 'animation']"
4.4,"['thriller', 'drama']"
6.1,"['thriller', 'drama', 'horror']"
7.5,"['drama', 'action', 'comedy']"
,['music']
7.0,"['comedy', 'romance', 'scifi']"
5.1,"['thriller', 'horror', 'drama']"
5.7,"['thriller', 'action', 'crime', 'drama']"
7.6,"['comedy', 'drama']"
6.3,"['crime', 'family', 'documentation']"
8.2,"['drama', 'romance']"
5.2,"['drama', 'action', 'crime', 'scifi', 'thriller']"
7.1,"['drama', 'comedy', 'music']"
6.6,"['crime', 'documentation']"
5.3,['reality']
7.0,"['drama', 'sport']"
7.4,"['documentation', 'music']"
8.4,['comedy']
,['scifi']
5.8,"['horror', 'comedy']"
6.0,"['romance', 'comedy', 'drama']"
7.2,"['comedy', 'drama']"
6.3,"['drama', 'horror', 'thriller']"
5.6,"['thriller', 'action']"
6.3,"['comedy', 'animation', 'drama', 'family', 'fantasy']"
8.0,"['animation', 'action', 'sport']"
1.7,"['comedy', 'family', 'european']"
7.1,"['scifi', 'crime', 'fantasy', 'romance', 'comedy']"
7.4,"['documentation', 'music']"
5.2,"['comedy', 'drama', 'family', 'romance']"
8.1,"['crime', 'documentation']"
,['drama']
8.5,"['drama', 'comedy', 'romance']"
6.2,"['drama', 'sport']"
6.7,"['crime', 'drama', 'thriller']"
7.6,"['drama', 'sport']"
6.8,"['drama', 'music']"
,['drama']
7.6,"['drama', 'comedy', 'music']"
7.6,"['drama', 'history']"
6.5,"['animation', 'drama', 'scifi', 'thriller', 'action', 'crime']"
7.4,['comedy']
6.2,"['romance', 'drama']"
6.7,['documentation']
6.2,"['reality', 'documentation', 'romance']"
7.1,"['documentation', 'history']"
6.8,"['drama', 'crime', 'comedy']"
,"['fantasy', 'european']"
5.9,"['drama', 'thriller', 'crime']"
,['scifi']
6.5,"['comedy', 'drama', 'european']"
8.4,"['scifi', 'music', 'comedy', 'drama', 'family', 'fantasy', 'documentation']"
5.5,"['horror', 'thriller', 'fantasy', 'war']"
6.5,"['crime', 'comedy', 'action']"
6.3,"['crime', 'drama', 'thriller']"
6.7,"['thriller', 'action', 'crime', 'drama']"
5.8,"['romance', 'comedy']"
3.0,['comedy']
5.8,"['animation', 'action', 'family']"
8.0,"['drama', 'action', 'fantasy', 'horror']"
5.4,"['music', 'animation', 'family']"
,['drama']
7.6,['documentation']
7.3,"['drama', 'history']"
6.1,"['scifi', 'drama', 'horror']"
,"['comedy', 'romance']"
7.7,"['drama', 'comedy']"
4.4,"['comedy', 'drama']"
6.0,"['comedy', 'drama', 'sport']"
,['comedy']
7.3,"['family', 'comedy', 'drama']"
6.9,['documentation']
5.9,"['fantasy', 'action', 'family', 'scifi']"
5.7,"['thriller', 'action', 'drama']"
6.8,['documentation']
7.7,['drama']
6.6,"['drama', 'romance', 'history', 'music']"
5.9,"['thriller', 'drama']"
7.3,"['thriller', 'crime', 'drama', 'scifi']"
8.0,"['comedy', 'drama', 'romance']"
6.0,"['comedy', 'drama', 'family']"
7.7,"['animation', 'comedy', 'drama', 'family', 'fantasy', 'scifi']"
7.8,"['documentation', 'history', 'crime']"
6.6,['drama']
3.3,"['drama', 'european']"
7.2,"['scifi', 'animation', 'action', 'fantasy']"
7.9,"['action', 'crime', 'animation', 'thriller', 'family']"
6.3,"['drama', 'thriller', 'crime', 'horror']"
7.6,"['animation', 'action', 'drama', 'war']"
7.1,"['crime', 'documentation']"
7.5,"['documentation', 'comedy']"
7.3,['comedy']
5.7,"['animation', 'action', 'fantasy', 'family']"
6.8,"['scifi', 'romance', 'comedy', 'drama']"
4.7,"['comedy', 'drama']"
6.8,['drama']
7.1,"['drama', 'music', 'thriller']"
7.4,"['comedy', 'drama', 'romance']"
8.3,"['drama', 'action', 'romance', 'fantasy', 'history']"
5.8,"['comedy', 'romance']"
6.0,"['thriller', 'action']"
,['drama']
6.8,"['thriller', 'crime', 'drama']"
,"['scifi', 'documentation']"
8.2,['documentation']
5.8,"['drama', 'fantasy', 'thriller', 'action', 'comedy', 'scifi']"
6.2,"['drama', 'history', 'sport', 'thriller', 'european']"
6.8,['comedy']
6.1,['comedy']
5.4,"['crime', 'drama', 'comedy']"
7.8,"['scifi', 'music', 'animation', 'drama']"
5.6,"['scifi', 'drama', 'fantasy', 'horror']"
,['crime']
6.8,['documentation']
5.3,"['crime', 'drama']"
7.4,"['drama', 'family', 'horror', 'action', 'fantasy', 'animation', 'comedy', 'scifi', 'thriller']"
7.2,"['crime', 'thriller', 'drama']"
,['scifi']
7.6,"['documentation', 'crime', 'sport']"
7.6,"['documentation', 'crime']"
7.3,"['animation', 'comedy', 'family', 'horror', 'scifi']"
,['comedy']
6.4,"['action', 'scifi', 'animation', 'drama']"
5.6,"['comedy', 'drama', 'european']"
7.4,"['documentation', 'history']"
7.2,"['comedy', 'drama', 'european']"
8.7,['documentation']
7.1,"['documentation', 'crime']"
6.2,['drama']
6.1,"['romance', 'drama']"
5.7,"['thriller', 'horror']"
7.0,"['documentation', 'crime']"
7.1,"['documentation', 'history']"
6.1,"['romance', 'comedy']"
5.8,['thriller']
,['fantasy']
,"['romance', 'horror', 'thriller', 'drama', 'action', 'family']"
6.9,"['comedy', 'drama']"
6.4,['documentation']
,['comedy']
7.7,"['documentation', 'drama']"
7.7,"['comedy', 'drama', 'romance']"
7.2,['comedy']
8.2,"['drama', 'action', 'thriller', 'romance']"
,"['drama', 'comedy']"
7.4,"['comedy', 'family', 'music']"
5.4,['comedy']
,"['thriller', 'horror', 'european']"
6.1,['comedy']
5.3,"['crime', 'drama', 'horror', 'thriller', 'action', 'european']"
6.5,"['music', 'family', 'fantasy']"
,['documentation']
7.5,"['comedy', 'drama', 'romance']"
7.4,['reality']
,"['action', 'scifi']"
7.7,"['drama', 'romance']"
8.8,"['comedy', 'drama']"
,"['documentation', 'reality']"
6.5,"['drama', 'documentation']"
5.3,['romance']
,['drama']
7.0,"['crime', 'documentation']"
5.6,"['thriller', 'action', 'crime']"
5.5,['reality']
6.8,"['drama', 'history']"
5.7,"['comedy', 'romance']"
6.3,"['animation', 'family']"
6.8,"['scifi', 'fantasy', 'thriller', 'action', 'drama', 'war']"
5.9,"['scifi', 'animation', 'action', 'comedy', 'fantasy']"
5.5,"['drama', 'comedy']"
6.1,"['thriller', 'comedy', 'action', 'crime', 'drama']"
5.7,"['comedy', 'crime', 'drama', 'family', 'animation', 'action']"
6.8,['comedy']
6.4,"['drama', 'history', 'thriller', 'horror', 'action']"
,['documentation']
5.6,"['comedy', 'romance']"
7.6,['comedy']
,['drama']
5.3,"['thriller', 'horror', 'drama', 'comedy', 'crime']"
,['drama']
7.7,"['documentation', 'thriller']"
6.3,['drama']
,['drama']
7.8,"['documentation', 'drama']"
5.9,"['romance', 'thriller', 'crime', 'drama']"
5.6,"['animation', 'action', 'comedy', 'family']"
7.4,"['documentation', 'sport']"
4.8,['action']
4.8,"['crime', 'thriller', 'action', 'drama']"
7.4,"['comedy', 'family']"
6.6,['drama']
,"['documentation', 'reality']"
7.1,['documentation']
7.1,['documentation']
7.5,['drama']
7.2,['comedy']
,"['scifi', 'animation']"
7.3,"['drama', 'romance']"
6.5,"['documentation', 'animation', 'scifi']"
7.3,"['music', 'documentation']"
8.1,"['crime', 'family', 'comedy']"
,['crime']
7.4,['reality']
5.2,"['comedy', 'romance']"
7.4,"['comedy', 'drama']"
6.9,['documentation']
6.7,['documentation']
6.7,"['comedy', 'drama']"
,['thriller']
7.1,['reality']
5.4,"['thriller', 'fantasy', 'scifi', 'action', 'drama']"
6.8,"['documentation', 'history']"
7.2,['comedy']
6.3,"['scifi', 'thriller', 'drama', 'romance', 'comedy']"
6.6,['documentation']
6.8,"['documentation', 'comedy']"
7.1,['comedy']
6.6,['comedy']
5.5,"['drama', 'fantasy', 'romance', 'comedy']"
7.1,"['romance', 'family', 'history', 'drama']"
7.8,['documentation']
6.3,"['drama', 'scifi', 'thriller', 'action', 'crime']"
,['drama']
7.8,"['drama', 'european']"
7.4,"['crime', 'drama', 'documentation', 'thriller']"
,['animation']
,['reality']
7.4,"['music', 'documentation']"
7.3,['comedy']
6.1,['comedy']
7.7,"['drama', 'crime']"
5.7,"['action', 'scifi', 'sport', 'thriller', 'animation', 'fantasy']"
6.2,"['drama', 'history', 'romance', 'documentation']"
,['drama']
8.3,"['action', 'scifi', 'animation']"
7.8,"['drama', 'romance']"
6.7,"['drama', 'european']"
7.4,"['comedy', 'drama', 'music', 'romance']"
5.7,"['thriller', 'action', 'drama']"
7.2,"['documentation', 'music']"
5.5,"['romance', 'comedy']"
7.8,['documentation']
,[]
,"['thriller', 'european']"
7.8,"['documentation', 'music']"
6.6,"['documentation', 'history']"
7.4,"['drama', 'comedy', 'romance']"
4.1,"['comedy', 'sport']"
7.3,['drama']
6.8,['reality']
6.9,"['comedy', 'animation', 'fantasy', 'scifi', 'action', 'family']"
5.8,"['comedy', 'drama']"
5.9,"['comedy', 'drama']"
7.8,['documentation']
5.9,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']"
6.6,['family']
6.4,"['drama', 'comedy']"
8.0,"['action', 'history', 'romance', 'drama']"
7.1,['comedy']
3.4,"['action', 'comedy']"
5.6,"['comedy', 'romance']"
7.3,['crime']
3.7,"['comedy', 'animation']"
5.4,"['romance', 'comedy']"
5.9,['reality']
6.8,"['drama', 'history', 'thriller']"
5.1,"['animation', 'action', 'comedy', 'family', 'fantasy']"
5.8,"['thriller', 'drama', 'comedy', 'crime']"
4.5,"['scifi', 'action', 'animation', 'fantasy']"
6.1,"['romance', 'comedy', 'drama']"
6.5,"['crime', 'drama', 'thriller']"
6.6,"['action', 'animation']"
7.0,['comedy']
7.4,['comedy']
7.2,"['documentation', 'history']"
4.4,['comedy']
5.0,"['thriller', 'action']"
5.7,"['thriller', 'drama']"
8.0,"['scifi', 'comedy', 'fantasy']"
6.5,['reality']
7.0,"['drama', 'thriller']"
7.0,"['crime', 'documentation']"
5.1,"['animation', 'family']"
8.6,['documentation']
7.6,"['thriller', 'documentation', 'crime', 'history']"
,['documentation']
6.3,"['crime', 'drama']"
,['thriller']
5.9,"['family', 'sport']"
5.7,"['documentation', 'reality']"
7.7,"['comedy', 'drama', 'fantasy']"
8.0,"['scifi', 'comedy', 'drama', 'fantasy']"
7.5,['drama']
6.4,"['reality', 'documentation']"
7.5,"['animation', 'action', 'comedy', 'scifi']"
8.2,['drama']
5.8,"['drama', 'sport']"
7.0,"['comedy', 'drama']"
5.3,"['comedy', 'animation', 'family']"
,['documentation']
8.0,"['documentation', 'crime', 'drama']"
5.6,"['thriller', 'drama', 'horror']"
6.5,"['fantasy', 'horror', 'scifi', 'crime', 'drama']"
3.4,"['thriller', 'action']"
7.3,['reality']
7.6,"['documentation', 'sport', 'comedy', 'european']"
9.3,"['drama', 'comedy']"
7.5,"['documentation', 'history']"
6.4,"['scifi', 'comedy', 'drama', 'fantasy']"
6.1,"['music', 'comedy']"
6.2,['drama']
7.4,"['documentation', 'sport']"
5.5,"['scifi', 'fantasy', 'animation', 'comedy', 'family']"
7.8,['drama']
6.8,"['sport', 'drama']"
4.8,"['drama', 'thriller', 'horror']"
,['drama']
6.5,['drama']
6.4,"['crime', 'documentation']"
7.1,['documentation']
6.3,"['drama', 'comedy', 'family']"
5.7,"['comedy', 'action']"
6.9,"['music', 'documentation']"
6.5,['drama']
5.1,"['action', 'comedy', 'crime']"
6.9,['animation']
6.9,"['comedy', 'drama']"
6.4,"['family', 'comedy']"
7.3,['comedy']
7.3,"['drama', 'romance']"
2.7,"['thriller', 'horror', 'action']"
,"['drama', 'european']"
6.2,"['crime', 'thriller', 'european']"
6.4,"['action', 'crime']"
6.6,"['crime', 'drama', 'thriller']"
,['comedy']
,"['drama', 'documentation']"
6.6,"['romance', 'drama', 'european']"
6.9,"['fantasy', 'drama', 'european']"
7.0,"['drama', 'comedy']"
7.8,['documentation']
5.8,"['scifi', 'romance']"
6.8,"['action', 'thriller', 'drama', 'romance']"
5.6,"['crime', 'thriller', 'drama', 'action', 'european']"
6.6,"['animation', 'action', 'comedy', 'family', 'fantasy']"
6.9,"['drama', 'war', 'animation', 'history', 'european']"
7.1,"['documentation', 'history']"
3.5,"['scifi', 'drama', 'fantasy', 'horror', 'thriller']"
5.3,['comedy']
,['drama']
7.5,"['drama', 'sport']"
5.4,['comedy']
6.7,"['crime', 'documentation']"
5.8,"['comedy', 'reality']"
,['drama']
6.3,"['scifi', 'drama', 'fantasy']"
7.6,"['scifi', 'drama', 'romance']"
7.6,['documentation']
5.9,['drama']
6.5,"['scifi', 'drama', 'thriller']"
7.1,"['drama', 'fantasy', 'animation', 'action', 'crime']"
5.1,['comedy']
7.3,"['drama', 'sport', 'thriller', 'crime']"
6.7,['comedy']
6.6,"['action', 'reality']"
7.4,['documentation']
6.6,"['reality', 'comedy']"
7.5,"['documentation', 'music']"
8.4,"['thriller', 'action', 'comedy', 'crime', 'drama']"
,['documentation']
6.2,"['drama', 'action']"
7.5,"['crime', 'history', 'documentation']"
6.3,['documentation']
,['scifi']
5.9,"['drama', 'thriller', 'action', 'crime']"
4.8,"['comedy', 'romance', 'european']"
,['drama']
,['thriller']
6.0,"['drama', 'fantasy', 'thriller', 'scifi']"
5.6,"['comedy', 'horror', 'scifi']"
7.4,"['documentation', 'sport']"
8.2,"['romance', 'comedy', 'drama', 'history']"
8.5,"['drama', 'crime']"
8.5,['documentation']
6.6,['comedy']
7.4,['comedy']
7.6,"['drama', 'comedy']"
6.2,"['thriller', 'crime', 'horror']"
7.6,"['documentation', 'music']"
5.0,"['romance', 'drama']"
6.5,"['fantasy', 'horror', 'drama']"
7.4,"['reality', 'drama']"
5.9,"['drama', 'thriller', 'action', 'crime']"
2.5,"['documentation', 'reality']"
7.4,['documentation']
6.2,"['comedy', 'drama']"
7.3,"['drama', 'thriller', 'crime']"
,['drama']
5.5,['drama']
,['action']
6.6,['family']
8.2,"['action', 'fantasy']"
7.1,"['crime', 'documentation']"
7.2,"['comedy', 'documentation']"
7.9,['documentation']
5.3,"['drama', 'music', 'romance', 'european']"
7.0,"['documentation', 'sport']"
6.7,"['family', 'scifi', 'thriller']"
5.5,"['thriller', 'action', 'crime', 'drama', 'romance']"
7.0,"['thriller', 'drama', 'scifi']"
7.2,"['drama', 'music']"
7.6,"['animation', 'comedy']"
6.8,"['action', 'drama']"
5.4,"['comedy', 'action', 'family']"
7.0,"['documentation', 'sport']"
5.3,"['comedy', 'drama', 'european']"
,"['comedy', 'drama']"
7.1,['comedy']
,['comedy']
6.9,['drama']
5.8,"['comedy', 'family', 'music', 'animation']"
4.3,"['horror', 'thriller']"
5.8,['comedy']
7.2,"['documentation', 'history']"
,['documentation']
,['comedy']
6.7,"['action', 'thriller', 'drama', 'crime', 'romance']"
8.1,"['documentation', 'sport']"
6.9,"['documentation', 'reality']"
6.3,"['scifi', 'drama', 'animation', 'action', 'horror', 'romance']"
6.1,"['fantasy', 'animation', 'action', 'family', 'romance']"
7.3,"['drama', 'crime']"
7.3,['documentation']
7.7,"['drama', 'romance']"
7.1,"['thriller', 'action', 'crime', 'drama']"
4.8,"['comedy', 'action', 'family', 'fantasy', 'sport']"
,['scifi']
7.9,"['comedy', 'drama', 'romance']"
6.6,['comedy']
6.5,"['drama', 'romance', 'sport']"
7.3,"['drama', 'comedy', 'romance']"
4.7,"['war', 'scifi', 'drama']"
7.4,"['family', 'animation', 'drama', 'fantasy']"
5.8,"['romance', 'comedy', 'family']"
6.4,['comedy']
5.6,"['drama', 'romance', 'comedy']"
7.2,"['drama', 'romance']"
6.5,"['comedy', 'action']"
5.6,"['family', 'fantasy', 'animation', 'comedy', 'european']"
6.5,"['fantasy', 'action', 'comedy', 'drama', 'family']"
5.8,['drama']
4.6,"['drama', 'thriller']"
5.4,['comedy']
6.2,"['reality', 'comedy']"
6.8,['drama']
6.7,"['drama', 'thriller', 'crime']"
,"['romance', 'comedy']"
6.0,"['romance', 'comedy']"
7.0,"['scifi', 'thriller', 'drama']"
6.3,['comedy']
7.4,"['documentation', 'sport']"
6.0,"['comedy', 'family', 'fantasy']"
6.5,['drama']
5.2,"['crime', 'action', 'drama', 'thriller']"
7.0,"['crime', 'thriller', 'drama']"
6.4,"['scifi', 'action', 'drama', 'fantasy']"
7.1,['documentation']
,[]
,['scifi']
6.7,"['drama', 'comedy', 'romance']"
7.9,"['drama', 'romance']"
5.8,"['drama', 'comedy', 'fantasy']"
7.9,"['crime', 'documentation']"
8.1,"['war', 'thriller', 'drama']"
4.5,"['romance', 'music', 'family']"
6.7,"['scifi', 'action', 'animation', 'fantasy']"
4.2,['reality']
6.4,['drama']
6.4,"['drama', 'crime']"
,[]
6.0,['drama']
3.9,['documentation']
6.7,"['drama', 'romance']"
7.3,['documentation']
5.5,"['thriller', 'crime']"
8.0,"['comedy', 'drama', 'romance', 'thriller']"
5.3,"['thriller', 'crime', 'drama']"
6.8,"['crime', 'horror', 'thriller', 'drama']"
6.2,"['drama', 'thriller', 'european']"
5.9,"['action', 'scifi', 'animation']"
3.7,"['crime', 'thriller', 'action', 'drama', 'scifi']"
7.6,"['drama', 'sport']"
6.6,['drama']
7.4,['drama']
6.3,"['drama', 'thriller', 'action', 'crime']"
6.0,"['action', 'fantasy', 'animation']"
6.2,"['crime', 'drama', 'european']"
,['comedy']
6.2,"['comedy', 'romance', 'european']"
6.0,"['drama', 'history']"
6.9,"['documentation', 'sport']"
5.8,"['romance', 'comedy', 'drama']"
5.8,"['fantasy', 'scifi', 'drama']"
,['documentation']
3.9,"['comedy', 'horror', 'european']"
5.9,"['drama', 'comedy', 'european']"
7.0,"['reality', 'crime', 'thriller']"
7.4,"['documentation', 'crime']"
,['drama']
,"['comedy', 'drama']"
7.2,"['drama', 'european']"
6.7,['reality']
7.2,"['thriller', 'war', 'action', 'drama', 'history', 'european']"
7.3,"['drama', 'thriller', 'crime']"
4.9,"['drama', 'horror', 'thriller']"
7.1,"['comedy', 'family']"
8.1,"['comedy', 'family', 'animation']"
7.8,"['documentation', 'history', 'crime']"
5.9,['drama']
6.5,"['drama', 'documentation', 'history']"
7.4,"['comedy', 'family', 'documentation', 'animation']"
7.5,"['comedy', 'animation']"
,['scifi']
4.5,"['documentation', 'horror', 'european']"
7.2,"['drama', 'crime', 'action', 'romance']"
6.6,"['action', 'crime', 'drama', 'thriller']"
7.0,['drama']
5.2,"['thriller', 'action']"
5.4,"['romance', 'family', 'comedy', 'drama']"
7.6,"['reality', 'music']"
7.1,"['documentation', 'war']"
,[]
,['drama']
5.6,['war']
5.6,['comedy']
4.9,"['drama', 'romance']"
4.4,['reality']
,[]
,"['documentation', 'family']"
4.9,"['comedy', 'family']"
5.2,"['fantasy', 'horror', 'scifi', 'thriller', 'crime']"
7.3,"['documentation', 'sport', 'comedy', 'drama']"
7.0,"['documentation', 'music']"
5.1,"['comedy', 'drama']"
6.1,"['history', 'drama']"
6.8,"['comedy', 'documentation']"
6.8,['reality']
7.3,"['action', 'comedy']"
7.1,['documentation']
6.0,"['action', 'scifi', 'animation', 'fantasy']"
5.3,"['scifi', 'action', 'fantasy', 'animation']"
5.1,"['comedy', 'drama', 'romance']"
5.5,"['comedy', 'family', 'fantasy']"
6.3,['documentation']
6.3,"['comedy', 'animation', 'family']"
,['documentation']
5.2,"['action', 'fantasy', 'thriller', 'drama', 'scifi']"
,['documentation']
7.7,"['thriller', 'horror']"
4.3,"['comedy', 'romance', 'european']"
5.8,['comedy']
7.0,['comedy']
7.1,"['drama', 'comedy', 'romance']"
,"['romance', 'drama']"
5.0,"['documentation', 'family', 'drama']"
6.4,['drama']
5.4,"['thriller', 'fantasy', 'drama', 'family', 'horror', 'european']"
7.7,"['scifi', 'drama', 'animation', 'action', 'fantasy']"
,"['drama', 'comedy']"
3.8,"['action', 'drama']"
,['drama']
,['documentation']
,['horror']
6.1,"['romance', 'drama', 'comedy', 'european']"
7.2,['documentation']
,['thriller']
2.6,['documentation']
7.2,"['crime', 'documentation']"
7.5,"['drama', 'comedy']"
5.7,"['drama', 'comedy']"
6.3,"['drama', 'thriller']"
6.8,"['thriller', 'crime']"
7.8,"['thriller', 'crime', 'drama']"
7.5,"['documentation', 'music']"
5.6,"['thriller', 'crime', 'drama']"
5.6,['drama']
